reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c80d6168-e0da-4da2-95e8-b2994763f80d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pengiriman lemot tidak seperti di Tokopedia atau tiktok shop Alasan lama pengiriman selalu karna hemat ya kalo gak mau hemat hapus aja itu hemat dari apk,2,1,3.44.26,2025-03-01 06:59:43,,,3.44.26
7d26cef7-743c-440b-935d-2ffb0dc9a688,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya senang sekali belanja di shopee gampang dan slalu amanah pengirimannya juga cepat.pokoknya puas banget .semoga bertambah sukses aja buat shopee.,5,0,3.44.26,2025-03-06 14:02:02,Hai kak Suep. Makasih ya kak untuk bintang 5 dan feedbacknya. Seneng deh liat kakak seneng juga transaksi di Shopee. Pastinya Shopee oke banget ya kaa hihiw. Moga kamu selalu happy ya belanja di Shopee. kalau ada pertanyaan atau kendala terkait Shopee kamu bisa colek aku ke sosmed resmi nya Shopee yaw. Sehat selalu ^CP,2025-03-06 15:12:06,3.44.26
a36afbb3-4979-43f6-b5e0-7bc739216f07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya sangat baguss sekali , karena banyak produk bagus tapi dengan harga murah , dan banyak gratis vocher beserta ongkir nya jugaa , pokonya maa the best bangett sama aplikasi ini😇😇",5,0,3.44.26,2025-03-04 12:17:18,"Hai kak Rheina Putri, makasih ya buat bintang nya. aku happy banget nih dapet penilaian dari kakak. dan jangan lupa buat pantau terus sosmed resmi shopee biar dapetin info terupdate nya ya kak. kalo ada kendala terkait shopee bisa cuss DM IG shopee_id. bahagia selalu ^ZF",2025-03-04 13:38:51,3.44.26
211d6b67-e469-4373-ae1d-e28a38a61a0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sih tapi bisa gak min kalau buat iklan di game tombol X nya jangan kecil banget kan jadi susah min pencet nya malah gw kena relog kan nyebelin min,5,0,3.44.26,2025-03-04 01:53:42,"Hi kak Muhammad Azzam, makasih ya bintang dan feedback yang kamu berikan. Feedback dari kamu akan membuat Shopee lebih baik lagi kedepannya. Kalau kamu ada pertanyaan atau kendala lainnya terkait shopee colek aku ke DM IG @shopee_id. Terima kasih dan stay safe ^NK",2025-03-04 02:23:19,3.44.26
e9ec5d7a-a3cc-4b47-a148-6c654976ca1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee aplikasi, kurir & admin cs nya sudah ada perbuhaan jadi lebih baik. Sekarang yang masih kurang voucher diskon tanggal kembar yang aku jarang dapat masih pelit diskon potongan semoga gak pelit lagi sama aku karna aku sudah lama belanja di shopee. Kalau sudah gak pelit lagi aku kasih bintang 5 🙂. Belanja di shopee aja guyss lebih murah gratis ongkir jangan mau belanja di toko sebelah pelit ongkir voucher diskonnya bodong 😁",4,19,3.45.60,2025-03-16 04:36:17,"Hi Kak Daken, terima kasih untuk feedbacknya.

supaya Aku tambah semangat boleh dong tambah lg bintangnya jadi 5 hehe. Stay tune terus di aplikasi dan sosial media resmi Shopee biar gak ketinggalan info terbaru dan promo menarik lainnya.

Kalo ada pertanyaan terkait shopee infoin ke dm IG @shopee_id ya. ^RJ",2025-03-16 06:28:30,3.45.60
66b8e36d-ca99-47e9-a66e-0ecc3d1f41da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dulu sih oke selalu tepat waktu 2-3 hari sampai, dan sekarang mau belanja lagi sudah lebih dari 4 hari pesanan saya stak di jakarta, kalo begini terus apa boleh buat untuk pindah ke apk sebelah-_-",1,0,3.44.26,2025-03-03 08:27:59,"Hai kak Suzuka, maaf ya untuk kendala yang kaka alami, terkait kendala kakak, agar aku bisa bantu cek lebih lanjut, kakak bisa chat detail kendala kakak ke DM Social Media kita @Shopee_id /@Shopeecare ya, Sehat selalu ^BS",2025-03-03 09:19:56,3.44.26
10247277-4c78-4bde-8844-2ed101bb09b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gatau lagi lah sama aplikasi ini, padahal saya pengguna dari dulu lo ga pernah pindah ke aplikasi belanja lainnya tpi semakin lama mengecewakan bgt. Leletnya luar biasa bgt, masa mau liat foto rating dari pembeli lelet luar biasa kalo di scroll, apalagi kalo video susah bgt scrol ke bawah. Shopee sudah saya update ke versi terbaru, chace dan akun sudah saya bersihkan dan masuk ulang tetep aja lelet, mengecewakan sekali, rasa saya dari dulu masalah lelet ini ga siap² berbenah, kecewa sekali saya",1,187,3.42.24,2025-01-23 13:24:40,"Hi kak, maaf buat kmu risau terkait kendala aplikasi yg lemot. aku infoin, Pastikan aplikasi kamu versi terbaru, Clear Cache, Logout dan Login kembali dan pastikan jaringan stabil, cek secara berkala 1x24 jam. Jika masih berkendala bisa lampirkan Screenshoot melalui DM ke Social Media kita @Shopee_id / @Shopeecare ya. Terimakasih kak^FO",2025-01-23 14:24:17,3.42.24
93abb7ab-ad71-4ea0-ac4f-0960774d93ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sih akhir2 ini kalau co selalu dibatalkan system. Enggak 1x atau 2x. Seringg banget, Padahal dulu kalau co selalu lancar, sekarang giliran butuh Barang untuk pengiriman instan. Eh malah selalu dibatalin alasannya aktivitas tidak wajar. Kecewa banget sih.",1,7,3.43.40,2025-03-04 17:25:51,"Hai kak, mohon maaf atas ketidaknyamanannya . Biar bisa aku bantu pengecekan, Boleh infoinNo pesanan dan Username shopee  ke DM Social Media kita @Shopee_id/@Shopeecare ya. Terima kasih telah menghubungi shopee ^XR",2025-03-04 18:09:57,3.43.40
aaae9364-b162-48ac-98d2-6c26fac62eb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau banyak ngomong aslinya, klo mke spx lamaa banget padahal kagak ada PO, trus Banyak banget Produk Skincare/Makeup yang KW alias Palsu yg dijual di store dengan harga lumayan. Kasian yg kna tipu berasa scam ih musnah aja store yg jualin produk KW tuh.",2,0,3.45.60,2025-03-14 18:31:34,"hai kak maaf ya atas ketidaknyamanannya terkait kendala pesanan yg kakak alami. Untuk bantu cek, kakak bisa infoin username dan no pesanan ke DM ke Social Media kita @ShopeeID /@Shopeecare ya, stay safe ^JY",2025-01-29 01:20:46,3.45.60
ff8614ed-0cac-4986-ad92-23940fa90a84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sejauh ini sopy paling top kalo menurut saya.. Tetapi ada sedikit catatan. Masih ada kekurangan sedikit masalah pengiriman status kurang akurat misal paket sudah sampai di Bandung tetapi di sistem status nya tidak berjalan bug. Dan itu sangat menjengkelkan. Poin penting. Itu sangat mempengaruhi pengguna. Terimakasih.. Salam hangat,5,0,3.45.60,2025-03-10 20:45:32,"Wah makasih ya kak buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya. kalo ada pertnyaan boleh lgsg colek aku ke Live chatt / DM sosmed resmi Shopee @shopee_id / @shopeecare yah, Stay safe ^IL",2025-02-03 10:12:44,3.45.60
3e60af24-8189-4f5c-8067-4506904b8123,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee sekarang aneh ya masa tiap paket dateng sama sekali tidak ada konfirmasi ke castemer melalui nomer yang di cantumin di pesanan ( whatsapp ), sekalipun ada yang hubungin pasti ajah kendalanya gak bisa di gunain nomernya pada hal jelas nomer yang di cantum kan itu masih aktif. Kalau bisa paket yang di kirim ulang ke rumah castemer tolong dong langsung di kirim paginya biar siang bisa di terima, tolong di perbaikin lagi kendala yang di alamin oleh pengguna shopee 🙏🏻.",2,6,3.45.60,2025-03-13 03:05:26,"Hai kak Radya Rizky Dewi , makasih ya buat feedbacknya. kedepannya shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee kalau ada kendala/pertanyaan terkait Shopee kakak bisa DM IG @Shopee_ID / @Shopeecare ya. Happy shopping^LI",2025-03-13 04:29:07,3.45.60
109b6130-5901-4938-99fc-9f56f1d83bdd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee Terpercaya & Aman membantu memudahkan belanja online.Kebutuhan belanja dengan bijak.Belanja di Shopee aja, dapat voucher diskon potongan harga dan gratis ongkir lebih hemat.Pengiriman semakin cepat dan baik Terima Kasih Shopee",5,1,3.44.26,2025-03-05 17:53:49,"hai kak.. makasih ya untuk bintang 5 dan feedbacknya.. moga kamu selalu setia sama Shopee yaw.. cuss kak belanja lagi, jangan lupa gunain voucher gratis ongkirnya yaw biar belanja kamu makin menyenangkan hihiw. kalau ada pertanyaan atau kendala terkait Shopee, colek mimin ke DM IG @shopee_id yaw. stay safe 😊^DP",2023-10-17 08:15:06,3.44.26
85b50030-7539-4122-9acf-dea5e335a472,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ada kendala apa di menu spinjam dan spaylater,tidak bisa di buka,ada tulisan dalam perbaikan,saya mau bayar tapi tidak bisa masuk ke menu tersebut,mohon penjelasannya sdh hampir jatuh tempo kredit saya",5,1,3.44.26,2025-03-01 00:07:15,"yuhuu kak Lukman Hakim, makasih ya bintang dan reviewnya. happy deh kalo kamu puas gunain aplikasi Shopee. banyak voucher gratis ongkir dan voucher cashback buat kamu loh kak.. cuss checkout barang yang ada dikeranjang kamu, bayarnya pakai SPayLater belanjanya ga perlu nunggu gajian ya kak hihiw. happy shopping 🙂^UI",2024-09-13 02:12:38,3.44.26
b8ac5163-9bd3-4172-97d4-601d38008732,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolonglah sopi sistem payment nya gausah ada saldo ngendap, udah kaya bank aja. Contohnya; gue order barang harga 30rb, pas co terkena biaya penanganan segala macam hingga 32.500. Saldo shoopepay gue ada 32.900. Masa gabisa CO. Kan jelas saldo melebihi jumlah biaya CO kenapa gabisa CO dan harus isi ulang aneh banget! Tolong diubah sistem ini, sangat merugikan meskipun harus ngendap saldo sekian ribu!",1,28,3.40.16,2025-02-12 11:18:50,"Hai kak, maaf yaa terkait kendala yang kamu alami. Jangan khawatir yaa, biar aku bisa bantu lebih lanjut boleh infoin username dan detail kendala km ke aku melalui DM @Shopee_id / @Shopeecare. Have a nice day ^AF",2025-02-12 12:19:04,3.40.16
f911591b-6711-441b-b807-b61a3731967f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yg punya aplikasi shopee nih tolong di baca mata buka lebar"", maksudnya apa ini setiap buka aplikasi shopee kok langsung ke vidio mana susah untuk keluarnya bahkan bisa keluarpun aplikasi ini susah di tutup. saya keberatan dengan cara yg shopee berikan, shopee semakin lama semakin buruk",1,0,3.43.40,2025-03-14 10:54:58,"Hai kak ipong kang sugi, maaf banget buat kamu nggak nyaman terkait kendala yang kamu alami, aku saranin kakak untuk update ke aplikasi terbaru, lakukan Clear cache, logout dan login  ya kak,  semoga infonya membantu ya kak, sehat Selalu^SY",2025-03-14 11:32:39,3.43.40
e04c70f5-e100-4f11-acf5-6321296a6422,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah hampir setahun belanja di shopee, untuk saat ini dapat mulu barang2 diskon, pokoknya untuk shopee sering2 ngasih voucher biar betah deh belanja di kamu hehe",5,0,3.44.26,2025-03-06 09:29:15,"Hallo kak Nadya, Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @ShopeeID/@Shopeecare. Stay safe ^EX",2025-03-06 10:17:10,3.44.26
fe5ba7c1-fcf3-4a33-9396-a503f18cf675,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ck habis di update, bukannya lbih baik malah lebih jelek bngt dan makin ke sini makin jelek aja apknya. please lbih nyaman shopee sbelumnyaa krena jarak pengiriman shopeefood tdk dipermasalahkan dan tdk dibatasi, tpi skrang untuk pngiriman shopeefood hrus dibatasi padahal jarak restoran dngan rumah lumayan dekat. tolong diperbaiki lbih baik dan mohon jngan dibatasi",1,2,3.44.26,2025-03-08 10:35:53,,,3.44.26
8fe2a7c3-bcba-47ed-997b-f6be309a2fda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Shope lah yang membantu kebutuhan segalanya👍goodjob Tingkatkan lagi pemasaran barang nya dan sesuaikan selalu harga murah meriahnya Terimakasih dan sukses selalu shopee,5,0,3.44.26,2025-03-06 20:47:54,"Hi kak Dedi Supriyadi, makasih buat review bintang 5 nya, yuk cek aplikasi shopee biar ga ketinggalan promo-promo menarik lainnya biar tambah semangat belanjanya. kalo ada pertanyaan bisa chat aku dengan memberikan screenshot review ini melalui DM ke social media @Shopee_id/@Shopeecare yaa. Stay safe ^SX",2025-03-06 22:08:29,3.44.26
f878dfbc-cfbe-4363-9146-1900f1bb29ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saat pencet tombol kembali, terasa lama sekali baru kembali ke halaman sebelumnya, itu di semua hape sama masalah Seperti shoope harus segera memperbaiki nya edit: setelah ganti hape yg ram 12 gb dan prosesor lebih bagus tetap aja eror, terasa lambat banget.",2,133,3.42.24,2025-01-26 10:28:10,"Hi kak, mohon maaf ya Terkait masukan dari Kakak, akan jadikan acuan untuk menjadikan Shopee lebih baik lagi. Shopee selalu mencoba memberikan yang terbaik untuk para pengguna Shopee di seluruh kalangan. Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya ^LD",2023-05-30 13:27:03,3.42.24
3670bbd5-6ea5-4d04-8aee-2e91b8b29270,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bintang dua dulu karna saat ui nya di ubah kok biaya pengirimannya juga di kali lipat kan. Saat saya ingin co 5 barang sekaligus ongkirnya juga di kali lima anjay padahal di toko yang sama alamat yang sama. Dulu sebelum ui nya di ubah ga gitu. Apakah emang gitu lagi sekarang, baik pindah ke toko hijau sebelah kalo begitu ongkirnya ga ngotak.",2,14,3.43.40,2025-02-22 05:20:43,,,3.43.40
2cef4d3a-b53c-4adc-a319-c22021acf5c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akhir2 ini saya mengalami kendala pengiriman telat, padahal sudah beberapa hari lalu sampai di kota sendiri tapi pengiriman oleh kurir selalu telat dan terlalu lama sampai ke saya, saya ingin ambil ke gudang tapi belum bisa disetujui... Mohon diperhatikan lagi tentang pengiriman khususnya kurir mungkin pasti mengalami halangan tetapi harus dipercepat juga karena tiap pembeli tidak selalu memiliki waktu untuk menunggu dan juga ingin mendapatkan barangnya secepatnya..",2,27,3.44.17,2025-03-01 09:16:13,"Hai kak Daffa , mohon maaf atas ketidaknyamanannya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG aku di @Shopee_id ya kak . Sehat selalu ^IZ",2025-03-01 10:38:02,3.44.17
b0ef9547-4dc0-4916-a62e-cc72dd61e5dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"laen kali kalo udh diantar ke alamat tujuan, sertakan no kurirnya biar enak, paket gua dari kemarin tanggal 1 maret sudah diantar ke alamat tujuan statusnya, eh ampe sekarang tanggal 2 ga dateng, padahal udah lewat 2 hari dari estimasi yg diberikan, gua ga bakal rating gini kalo paket itu ga penting",1,0,3.43.40,2025-03-02 05:25:31,"hai kak maaf ya atas ketidaknyamanannya terkait kendala pesanan yg kakak alami. Untuk bantu cek, kakak bisa infoin username dan no pesanan ke DM ke Social Media kita @ShopeeID /@Shopeecare ya, stay safe ^JY",2025-03-02 08:00:18,3.43.40
ac253f66-b3c9-49a5-958e-68acb06f808e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dulu sangat terbantu dengan adanya markrtplace ini,bisa belanja hemat tanpa keluar rumah,jg bisa menambah penghasilan sbg ibu rumah tangga berjualan di rumah..namun akhir2 ini shopee vocer2nya terlalu banyak syarat,sering dibatalkan otomatis oleh sistem yg tidak jelas,padahal sdh mememnuhi syarat dan ketentuan pembelian,pembayaran pun sdh acc dr app shopee nya,jika memang vocer tdk boleh dipakai,lebih baik jgn diadakan vocer tsb",1,35,3.44.26,2025-02-27 01:09:30,,,3.44.26
17590aa5-2a03-4480-9bbb-7bc8dac8d4f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk shopee food ,, dijln banyak lihat kurir pake jaket shopee food tp nyata nya kalo order di resto2 biasa cepet dapet pengemudi tp kalo order di resto2 yg ramai susah dapet dan malah otomatis batal ..",3,0,3.44.21,2025-03-10 10:28:17,"hai kak maaf ya udh bikin ga nyaman terkait kendala yg kakak alami. Untuk bantu cek, kakak bisa infoin username dan detail kendala ke DM ke Social Media kita @Shopee_id/@Shopeecare ya, stay safe ^NH",2025-03-10 11:26:24,3.44.21
12b3bc8e-5085-4e99-8946-422e786f59ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Payah Shopee sekarang gk kayak dulu, sekarang kiriman makin lama, apalagi pas sudah co, pesanan lama banget di serahkan ke kurir bisa sampe 2-3 hari, semenjak gk pake J&T jadi lemot semua jasa kirim nya",1,0,3.44.26,2025-03-06 10:11:04,"Haii kak Rizky , maaf sudah bikin tidak nyaman terkait kendala yang kamu alami. Agar aku bisa bantu cek boleh infoinno pesanan dan username kamu ke DM Social Media kita @ShopeeID/@Shopeecare. Aku tunggu ^EX",2025-03-06 11:08:55,3.44.26
eee95909-f902-459a-a097-09efbdfdfad7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Harga diiklan selisihnya jauh banget dengan harga saat kita mau check Out bisa sampe 20rb padahal ada gratis ongkir. Saat flash sale'pun seperti itu.. Diiklan display Harga 103rb, saat mau CO jadi 129rb, padahal sudah gratis ongkir. Banyak banget biaya² lainnya. Shopee sekarang agak laen..",4,49,3.45.60,2025-03-09 04:11:37,"Hai kak Siti Rohmah57 , mohon maaf atas ketidaknyamanannya. Terkait kendala yg kaka alami, agar bisa di cek lebih lanjut, mohon infokan detail kendalanya melalui DM ke Media Sosial @Shopee_id / @Shopeecare ya. Di tunggu ^GE",2025-03-09 07:17:44,3.45.60
ecd73272-ad47-45b9-84f7-29b093d5c6de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sekarang shopee makin menjadi jadi, sinyal aman wifi juga gede login aja lama lemot, dipake lama di aplikasi nya lemot gabisa pencet back harus tap dari aplikasi nya, makin sini makin jelek, bukan mempermudah malah mempersulit",1,29,3.44.21,2025-02-24 12:56:44,"Hallo kak, Maaf ya kak udh bkn km ganyaman. terkait kendala pd aplikasi kamu, pastikan utk memperbarui aplikasi Shopee kamu ya, Pastikan jaringan internet kamu jg dlm keadaan yang stabil, clear cache, log out serta log in kembali. cobalah scr berkala dlm waktu 1x24 jam. Yuk infoin kendalamu ke mimin via Livechat ya. Stay safe🙏^GE
",2022-07-15 13:35:14,3.44.21
b0ceceac-a2c2-4312-8e59-9e8cd47a3f31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk berbelanja online sih oke di banding yg lain dari segi harga dan ongkir, Cuma banyak banget kendala di dalam aplikasi yg seperti ketika login langsung ke halaman shopee video/live yg bikin lag, Suka keluar sendiri, Ke halaman profil suka nge bug ga bisa ke buka padahal jaringan bagus, cache aplikasi juga udah di hapus, Tolong untuk update an kedepannya lebih di perhatikan lagi aplikasi shopee nya",2,9,3.44.26,2025-02-28 04:10:31,"Halo kak maaf buat ga nyaman. Km bsia coba update aplikasi Shopee versi terbaru, clear cache, hapus keranjang belanja kamu, km juga bisa untuk tutup paksa aplikasi Shopee & buka kembali. Coba brkala 1x24 jam, jk masih berkendala hubungi kami dgn memberikan SS review ini melalui Live Chat atau DM ke Social Media kita @Shopee_id ya. Terimakasih ^WW",2023-03-18 09:38:02,3.44.26
d5a029ec-1d13-4a65-a07f-e4c245396ada,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Update, saya merasa di permainankan oleh pihak shopee, saya mengajukan pengembalian barang karena tidak sesuai dengan deskripsi serta telah mengirim bukti terkait masalah ini, tetapi ditolak dengan alasan bukti tidak valid? Untuk konsumen lain fyi Pengalaman pengembalian barang terlalu ribet, buyer harap hati hati dan jeli saat membeli barang, karena banyak toko yg seenaknya mengirimkan barang tanpa QC yang ketat. Jadi was was pke shopee lagi. Tolong effortnya.",1,8,3.44.21,2025-02-24 05:13:57,"Hi kak muhammad ardabili, maaf ya atas ketidaknyamananya trkait kndala pengembalian barang/dana kakak, ak infoin kakak bisa melihat cara pngembalian barang/dana dg melihat pada link berikut https://seller.shopee.co.id/edu/article/16675 , kakak jg bs melapor kndala kakak melalui DM di @Shopee_id ya, makasi telah mnghubungi shopee, sehat selalu^NC",2025-02-20 05:03:36,3.44.21
d628504d-9492-4d6e-aa52-407ea53c25e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong Pihak shopee ini Gimana, mau bayar paylater tapi gak bisa masuk ke Paylater nya, selalu tertulis ups halaman sedang di perbaiki kembali ke halaman utama. Udah mau tanggal 1 harus di bayar takutnya telat malah dapat masalah, ini udah 1 Minggu soalnya",3,24,3.44.25,2025-02-26 22:48:47,"Hai kak Baria, mohon maaf atas ketidaknyamanannya terkait kendala km. Agar aku bisa bantu cek aku saranin kakak untuk meginformasikan username dan  SS kendala kakak ke DM Social Media kita @Shopee_id / @Shopeecare ya, Sehat selalu ^YQ",2025-02-26 23:57:53,3.44.25
de0c247c-2867-4b81-80d8-14451dc8fd8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat mengganggu, iklan dimana-mana. Bahkan kadang suka ada tombol X palsu yang kalau ditekan langsung mengarah ke aplikasi shopee. Buka web dikit ada shopee, buka game ada shopee intinya iklan shopee sangat menganggu",1,7,3.44.21,2025-03-05 01:58:23,"Hi kak MalikaAzzF, maaf untuk ketidaknyamanannya ya. terkait iklan yg megganggu, aku infoin kalau iklan Shopee ditujukan biar kakak ga ketinggalan info dan update promo terbarunya Shopee ya kak. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @ShopeeID/@Shopeecare. Sehat selalu^NC",2025-03-05 02:22:57,3.44.21
34cbba1d-76af-4069-9ae5-7e2ddd2d28f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"halo shopee, sekilas review dari aku overall semuanya baguss, fitur"" yang tersedia juga sudah top. cuma satu yang kurang nih, kalau bisa gambar produk diberi fitur zoom. apalagi kalau gambar produknya kecil jadi nggak jelas deh kalau ngga bisa di zoom. udah si menurut aku cuma itu yang aga kureng. mohon diupgrade ya thanks.",4,45,3.44.25,2025-02-25 07:19:59,"Wah makasih ya kak azkiya buat bintang 5 dan feedbacknya. aku ikut seneng kalau kamu puas belanja di Shopee, saran dari kamu akan aku tampung dan semoga kedepannya Shopee bs berikan pelayanan yg lebih baik lagi, Jika kamu ada kendala mengenai Shopee untuk detailnya jangan sungkan buat japri aku ke IG DM @shopee_id yah kak. aku tunggu ^IL",2025-02-25 08:18:11,3.44.25
